beacon-subject-1,beacon-subject-2,Range-1,Angle-1,Bluetooth-1,Bluetooth-2,Bluetooth-3,Bluetooth-4,Bluetooth-5,Heading-1,Heading-2,Heading-3,Heading-4,Heading-5,Heading-6,Accelerometer-1,Accelerometer-2,Accelerometer-3,Gyroscope-1,Gyroscope-2,Gyroscope-3,Attitude-1,Attitude-2,Attitude-3,Gravity-1,Gravity-2,Gravity-3,Bucket-Id,Distance
front pants pocket, standing, 15.0, 180.0, EBAB39EE-BFD0-A95D-DCBE-1D184B352899, -77.31428571428572, BlueProxTx, -432.822695035461, 611617264.127514, 179.34069616144353, 160.89550859277898, 13.914184657010166, -7.92403169111772, -24.17345359108665, 25.88465014371005, -0.2774314880371094, -0.9597206115722656, 0.049373626708984375, 0.0045689858961850405, 0.0012357733066892251, -0.011479023087304085, 1.288989386071592, -1.7125456783840673, -3.054777984671438, -0.27528443932533264, -0.9605479091405869, 0.03929513972252607, 59, 15
front pants pocket, standing, 15.0, 180.0, 91B43808-0FB2-E964-4692-BBF566AFE077, -76.22641509433963, BlueProxTx, -484.37888198757764, 611617265.1078243, 179.34069616144353, 160.89550859277898, 13.914184657010166, -7.92403169111772, -24.17345359108665, 25.88465014371005, -0.2846221923828125, -0.958160400390625, 0.04564666748046875, 0.018351709470152855, -0.0035044534306507558, 0.00750385585706681, 1.2780186301137282, -1.7341090572289612, -3.0310507734242162, -0.2845699191093445, -0.9574402123689651, 0.04700659681111574, 60, 15
front pants pocket, standing, 15.0, 180.0, F1B2C524-FFCB-0F5B-2561-CF5E329CC661, -78.0886075949367, BlueProxTx, -509.22360248447205, 611617279.2143911, 198.24766540527344, 212.6415252685547, 15.927156448364258, -0.5889225006103516, -41.7025146484375, 8.787200927734375, -0.35614013671875, -0.9323527018229166, -0.048436482747395836, 0.048368332189663, -0.006963189380864303, 0.021998776122927666, 1.1916346461876326, -1.4765644221411802, 2.1278101707858514, -0.368488887945811, -0.9289698203404745, -0.03480297699570656, 74, 15
front pants pocket, standing, 15.0, -135.0, F5EA0930-9AF1-D425-7453-9A6A6102AD6A, -78.92592592592592, BlueProxTx, -434.20588235294116, 611617280.1620303, 203.86734008789062, 218.26119995117188, 15.916313171386719, 2.51332950592041, -43.04051208496094, 4.3761444091796875, -0.2944488525390625, -0.9417037963867188, -0.10425186157226562, -0.2125396952033043, 0.1329576502321288, -0.16864660568535328, 1.2452401456518225, -0.9078535200352618, 1.5753706192093533, -0.2436218559741974, -0.9474079608917236, -0.18756063655018806, 75, 15
shirt pocket, sitting, 15.0, 270.0, BB7FE079-2815-12B4-8608-02ED9D761D84, -76.90728476821192, BlueProxTx, -557.006329113924, 611617324.1031871, 303.6956787109375, 318.08953857421875, 15.908161163330078, 7.666440963745117, -36.05116271972656, -20.267898559570312, -0.12411880493164062, -0.9824905395507812, -0.11199951171875, 0.016388028161600232, 0.0623967326246202, 0.010322145652025938, 1.4004227892297625, -0.8396501423918535, -0.05731123061942167, -0.1262100785970688, -0.9855119735002518, -0.11321007832884789, 119, 15
shirt pocket, sitting, 15.0, 270.0, 169BC2EC-E527-FF6A-757A-E87B1C7D117F, -76.68493150684931, BlueProxTx, -557.4630872483222, 611617325.1241792, 298.58966064453125, 312.9835205078125, 15.886241912841797, 6.4958696365356445, -37.38514709472656, -17.288711547851562, -0.12841796875, -0.9841690063476562, -0.10606002807617188, 0.028344955760985613, 0.0610621552914381, -0.0030937942569835286, 1.404381146539326, -0.8310739037208897, -0.028507318186967872, -0.12235130555927753, -0.9861821681261063, -0.11166427098214626, 120, 15
shirt pocket, sitting, 15.0, 315.0, 169BC2EC-E527-FF6A-757A-E87B1C7D117F, -76.77659574468085, BlueProxTx, -487.25773195876286, 611617325.995045, 293.572509765625, 307.96636962890625, 15.880985260009766, 7.208951950073242, -37.981109619140625, -15.397003173828125, -0.13713582356770834, -0.9862467447916666, -0.0897674560546875, 0.07037634029984474, 0.047672891368468605, 0.02625788018728296, 1.4164391713538844, -1.014230569445793, 0.21885771418855868, -0.1299929271141688, -0.9881075620651245, -0.08106343944867452, 121, 15
shirt pocket, sitting, 15.0, 315.0, F9743A3D-B4B2-41A1-AA22-EF4AC5616350, -73.41509433962264, BlueProxTx, -608.6842105263158, 611617335.3490798, 352.9514465332031, 7.345300674438477, 15.933595657348633, -9.90904426574707, -36.350189208984375, -17.812461853027344, -0.14837646484375, -0.9715194702148438, -0.0745849609375, -0.0037567876279354095, 0.023768046405166388, -0.05664197541773319, 1.4050794197234089, -1.090155683957417, -0.7490352153876283, -0.14622674137353897, -0.9862982928752899, -0.07628822326660156, 130, 15
shirt pocket, sitting, 15.0, 315.0, 2D8CA86E-D2B2-E58C-554F-98019BDD24FF, -76.46666666666667, BlueProxTx, -504.021582733813, 611617336.1282177, 358.0074462890625, 12.401315689086914, 15.920537948608398, -4.476482391357422, -33.51838684082031, -23.628128051757812, -0.1281280517578125, -0.9811439514160156, -0.09635543823242188, -0.1187812453135848, 0.06161809340119362, -0.11582107143476605, 1.3866818907542622, -0.6563085960277347, -1.1735689912805678, -0.09437716146931052, -0.9826144427061081, -0.13848428055644035, 131, 15
shirt pocket, sitting, 15.0, 315.0, F1B2C524-FFCB-0F5B-2561-CF5E329CC661, -76.82300884955752, BlueProxTx, -542.860655737705, 611617337.115304, 358.0074462890625, 12.401315689086914, 15.920537948608398, -4.476482391357422, -33.51838684082031, -23.628128051757812, 0.024501800537109375, -0.9772911071777344, -0.247802734375, -0.09564690105617046, 0.039786893175914884, 0.013484517112374306, 1.2803478962521835, 0.07356330339870307, -1.867117589057479, 0.023541333619505167, -0.9577773958444595, -0.28386810421943665, 132, 15
shirt pocket, sitting, 15.0, 315.0, 3A333B43-A5F8-7D5E-8B03-D1241CD57AB8, -75.46551724137932, BlueProxTx, -538.9256198347107, 611617338.1321592, 352.82672119140625, 7.2205891609191895, 15.904415130615234, -5.855795383453369, -35.05924987792969, -21.71617889404297, -0.051055908203125, -0.9632606506347656, -0.20496749877929688, 0.06586762890219688, 0.022052504122257233, 0.05201666336506605, 1.3599698080338936, -0.2519286626466324, -1.5250584306951596, -0.051458338275551796, -0.9778090864419937, -0.20237841084599495, 133, 15
shirt pocket, sitting, 15.0, 315.0, 2FA7B79A-B089-4C0F-45B4-591A2694B53E, -76.63302752293578, BlueProxTx, -557.4188034188035, 611617339.1192352, 352.82672119140625, 7.2205891609191895, 15.904415130615234, -5.855795383453369, -35.05924987792969, -21.71617889404297, -0.07419204711914062, -1.0047569274902344, -0.19807052612304688, 0.03880531946197152, -0.020241355057805777, 0.030540000181645155, 1.3729342186951747, -0.5367074944700218, -1.237758728235278, -0.1002256702631712, -0.9804104268550873, -0.16888709738850594, 134, 15
shirt pocket, sitting, 15.0, 315.0, 8C0D848D-95B5-55CD-948B-B44DB88574C2, -76.4245283018868, BlueProxTx, -555.9196428571429, 611617340.1214564, 352.82672119140625, 7.2205891609191895, 15.904415130615234, -5.855795383453369, -35.05924987792969, -21.71617889404297, -0.120391845703125, -0.9864616394042969, -0.17255401611328125, 0.02934031141921878, 0.027853535255417228, -0.006369882030412555, 1.3592941522845772, -0.5102999409035401, -1.2577355553933551, -0.10250318981707096, -0.9777095019817352, -0.1827801875770092, 135, 15
shirt pocket, sitting, 15.0, 315.0, 3A333B43-A5F8-7D5E-8B03-D1241CD57AB8, -77.11304347826086, BlueProxTx, -621.3730158730159, 611617341.086577, 347.8162536621094, 2.2101049423217773, 15.89066219329834, -6.011897087097168, -35.348052978515625, -21.21312713623047, -0.08706283569335938, -0.9809341430664062, -0.15981292724609375, 0.05998264253139496, 0.05343692470341921, 0.019519972149282694, 1.389752238762142, -0.557411804215856, -1.1611161553680767, -0.09431366249918938, -0.9836246520280838, -0.15250924602150917, 136, 15
shirt pocket, sitting, 15.0, 315.0, 2FA7B79A-B089-4C0F-45B4-591A2694B53E, -75.99259259259259, BlueProxTx, -642.9379310344827, 611617342.1171676, 347.8162536621094, 2.2101049423217773, 15.89066219329834, -6.011897087097168, -35.348052978515625, -21.21312713623047, -0.15143203735351562, -0.9837074279785156, -0.10445404052734375, 0.07468675309792161, -0.08564106875564903, 0.0591516038402915, 1.3882200308343686, -1.0764503264871548, -0.6554758928705158, -0.15743588656187057, -0.9833711385726929, -0.08451804425567389, 137, 15
shirt pocket, sitting, 15.0, 315.0, 8C0D848D-95B5-55CD-948B-B44DB88574C2, -74.1639344262295, BlueProxTx, -566.7404580152672, 611617343.0902665, 342.72418212890625, 357.1180419921875, 15.886950492858887, -8.876463890075684, -37.824951171875, -15.221000671386719, -0.16842269897460938, -0.9846954345703125, -0.004215240478515625, 0.0802996993297711, 0.047195407561957836, -0.016421450534835458, 1.3992306436382465, -1.623551853315929, -0.09261224694434567, -0.1701449640095234, -0.9853044152259827, 0.008937632897868752, 138, 15
shirt pocket, sitting, 15.0, 315.0, F9743A3D-B4B2-41A1-AA22-EF4AC5616350, -75.15573770491804, BlueProxTx, -512.0697674418604, 611617344.1466881, 350.27503967285156, 4.668895363807678, 15.884746551513672, -7.0424559116363525, -36.62377166748047, -18.254791259765625, -0.14680862426757812, -0.9907646179199219, -0.003772735595703125, -0.1100680474191904, -0.02070647571235895, -0.0687295947864186, 1.4226399319280685, -1.1967049317114178, -0.5542854662827379, -0.12683098018169403, -0.9890022426843643, -0.04634029604494572, 139, 15
shirt pocket, sitting, 15.0, 315.0, 0676ABC2-71CD-F726-3D66-9B0069096D07, -77.01785714285714, BlueProxTx, -560.8333333333334, 611617344.8230277, 357.8385925292969, 12.23245906829834, 15.894861221313477, -5.50843620300293, -34.36358642578125, -22.46892547607422, -0.0933685302734375, -0.9962387084960938, -0.15911102294921875, -0.10652351379394531, -0.1570276990532875, -0.15436826646327972, 1.3570828617939168, -0.2529241157366224, -1.5761877989444841, -0.05344528332352638, -0.9772229790687561, -0.20464979857206345, 140, 15
front pants pocket, standing, 3.0, 0.0, 811DCF74-02DF-5D75-69B1-BA79002E437A, -68.75733063700707, BlueProxTx, -789.6544943820224, 504141042.973453, 153.51662660256412, 167.8174573458158, 15.418494664705717, 1.4863485862047245, -29.791592671320988, -28.445609166071964, 0.05596649952423878, -0.36651806953625804, -0.8830832456931089, 0.10269104268753865, 0.017958649042331496, -0.00172534001437178, 0.4172696060586374, 0.1473815130553427, 0.7757622813119499, 0.05323062700729163, -0.3860468506007581, -0.8513947598434783, 0, 3
shirt pocket, sitting, 3.0, 315.0, DE45E95F-0902-620B-100A-14142DEF2B25, -75.99180327868852, BlueProxTx, -656.5846153846154, 611616115.869192, 327.2823994954427, 341.67625935872394, 15.566187540690104, -9.893881956736246, -41.97895812988281, -10.1220703125, -0.2690467834472656, -0.9578056335449219, 0.13028717041015625, -0.3534795641899109, -0.05797328893095255, -0.13204644992947578, 1.3291072732351774, -1.6636244117419088, 0.12698288214607523, -0.2268122397363186, -0.9694775193929672, 0.03370463312603533, 86399, 3
front pants pocket, standing, 3.0, 0.0, 811DCF74-02DF-5D75-69B1-BA79002E437A, -69.36330275229358, BlueProxTx, -760.5576430401367, 494769987.3157465, 169.97617951878962, 157.05251209241038, 13.094025198018775, -18.075848984268475, 4.26062645102447, 3.0064855611549235, -0.018839909480168268, -0.3384692852313702, -0.727601564847506, 0.010872281965142604, -0.14558520702149205, 0.01663640133242307, 0.3634540349250462, 0.10540489683366724, 0.383002771988061, -0.03332264974708848, -0.3286659631591577, -0.6972917532190107, 1, 3
front pants pocket, standing, 3.0, 0.0, 9B0A36B3-7551-21D3-ADD3-D81052422C7A, -69.30847145488029, BlueProxTx, -720.9140893470791, 493550774.4729868, 243.97853427463107, 258.2248314751519, 12.932482401529947, 7.789787067307366, 23.13249495294359, -0.7696409755282931, 0.01630577674278846, -0.23727006178635818, -0.5705114511343149, -0.02828528796204701, 0.02539111316696605, 0.18937240116787074, 0.196904471534005, 0.18737774871191923, 0.22956518811032917, 0.02381010587291362, -0.18468676163600042, -0.5816852069916562, 2, 3
front pants pocket, standing, 3.0, 0.0, 811DCF74-02DF-5D75-69B1-BA79002E437A, -68.85212569316081, BlueProxTx, -750.6995708154507, 494700584.3041114, 155.48177541097004, 169.80396372477213, 13.120213572184245, -26.62582499186198, 0.00645453135172526, 11.477086639404297, -0.08179415189302884, -0.1279880817119892, -0.5152620168832632, -0.0706438353519918, -0.06916384401219977, -0.0344164209134221, 0.1251295068026113, -0.03605378166440151, 0.32578351992224286, -0.06465564269015325, -0.133148457425145, -0.508400081419565, 3, 3
front pants pocket, standing, 3.0, 0.0, FF49751B-E227-F2C6-B92B-CDF05CEA3A15, -69.39890710382514, BlueProxTx, -748.5291631445477, 502684790.1295104, 138.39111042022705, 152.71205139160156, 13.472259640693665, -33.679251968860626, -11.872885704040527, 15.094332456588745, -0.08990038358248197, -0.11552370511568509, -0.4945567204402043, 0.014872162128590754, -0.02714887284616761, -0.019628444652555335, 0.10187323955728746, -0.022848155362143723, 0.12167242087768211, -0.09411781925658803, -0.11944627115288033, -0.4928130960235229, 4, 3
front pants pocket, standing, 3.0, 0.0, FC9C40C2-081B-82F1-9F52-E2A4B302B6AF, -69.41748438893845, BlueProxTx, -730.251471825063, 512481548.2845809, 122.72296211936258, 137.00042655251244, 14.147460186120236, -20.958211617036298, -17.339414191968512, 1.7901035655628552, -0.13658728966346154, -0.12522330650916466, -0.48141743586613583, 0.03578046107298184, -0.05716579632427705, 0.06141282385610336, 0.10306477331951068, -0.07626197663282758, 0.22715111036129526, -0.12806516028425763, -0.11946199814645717, -0.4360905396718478, 5, 3
front pants pocket, standing, 3.0, 0.0, 811DCF74-02DF-5D75-69B1-BA79002E437A, -69.57101449275362, BlueProxTx, -734.5965858041329, 500810957.90720046, 145.33044592539468, 129.60655233595105, 14.00367530186971, -2.525920285118951, -11.345392651028103, 4.777042812771267, -0.09678239088792068, -0.13412328866811898, -0.3110457200270433, 0.052389026962693035, 0.13201862301536613, 0.07330839319399307, 0.09034812655240373, 0.04765130058271189, -0.029406098353679598, -0.1061578412649956, -0.1025084310856003, -0.31484770319926053, 6, 3
front pants pocket, standing, 3.0, 0.0, 15E6F478-7471-C56B-BD52-237B4D730DE7, -69.81003937007874, BlueProxTx, -731.3841911764706, 495471005.74549294, 132.93752204047308, 147.32452731662326, 17.205145200093586, -9.458499723010593, -51.91378423902724, -19.81302981906467, -0.07895660400390625, -0.10941754854642428, -0.34326465313251203, -0.0244037739168479, 0.03622076226449312, 0.04073859542636468, 0.10362450843134122, 0.08593010319348669, -0.1342652712212098, -0.07380014708570133, -0.11080737118251048, -0.34219462696413616, 7, 3
front pants pocket, standing, 3.0, 45.0, 811DCF74-02DF-5D75-69B1-BA79002E437A, -71.78768956289028, BlueProxTx, -738.6254180602007, 495174810.4500169, 118.71624062278055, 133.0816123268821, 17.75000069358132, -5.044160582802513, -45.12571092085405, -20.441680214621805, -0.0843802232008714, -0.11010478093073918, -0.3361311692457933, 0.032872119694617785, -0.04736274417363583, -0.006092042317959439, 0.11515944938079249, 0.02009953233538305, -0.2736803029163843, -0.09074258338883877, -0.11687168264045165, -0.33116417419380295, 8, 3
front pants pocket, standing, 3.0, 45.0, CD6BBD63-7F2F-287A-22C9-45FED095EEFC, -69.33867735470942, BlueProxTx, -727.2354031510658, 495627417.3592913, 111.73940849304199, 126.13327121734619, 17.794068098068237, 0.9154801666736603, -58.56051063537598, -26.467395782470703, -0.07639840932992789, -0.1078946040226863, -0.3489212623009315, -0.03584299223748185, 0.00238783644379875, -0.06063419461702551, 0.08803485676501732, 0.049787187065950936, -0.11659387449667931, -0.06810161351145674, -0.10477114998950408, -0.35302357784418675, 9, 3
front pants pocket, standing, 3.0, 45.0, 068DCB75-776C-8211-A621-EBCE5A4F741B, -65.02325581395348, BlueProxTx, -805.4893617021277, 546165385.884242, 111.73940849304199, 126.13327121734619, 17.794068098068237, 0.9154801666736603, -58.56051063537598, -26.467395782470703, -0.059866098257211536, -0.11379183255709134, -0.34920325646033656, 0.0321627087548716, 0.017280905000615136, 0.03578726977165816, 0.08939604516931322, 0.08020216610092773, -0.16173354703158152, -0.05585805527292765, -0.10609146494131821, -0.34439281707343, 10, 3
front pants pocket, standing, 3.0, 45.0, AC6E035A-370C-834D-405D-A332C9D28A40, -70.94964028776978, BlueProxTx, -787.9887892376681, 472682768.7597553, 180.36522915488794, 194.65264250102797, 13.92217791707892, 11.980162419770894, 17.61389290659051, -4.17430335596988, -0.026457842658547795, -0.05263474408318015, -0.38168873506433826, -0.01627360605219807, 0.13256293715831932, -0.11571382837496254, -0.042129244064501595, 0.12083087891631378, -0.37521780966745455, -0.036899588296792525, -0.0006724878707352807, -0.37451510909287367, 15, 3
front pants pocket, standing, 3.0, 45.0, AC6E035A-370C-834D-405D-A332C9D28A40, -67.46020761245674, BlueProxTx, -771.3784648187633, 489910181.3106852, 238.78707053444603, 253.08168584650213, 12.90826346657493, 35.84916097467596, 41.09123281999068, -6.3349926688454365, -0.07673199971516927, -0.08151880900065105, -0.3640066782633464, 0.13833258855241318, -0.07650967065044821, 0.02578454487366696, 0.06926671910345335, -0.04192118625878796, -0.6482416355746796, -0.08250493103211436, -0.06553504437518616, -0.37446604592453997, 16, 3
front pants pocket, standing, 3.0, 45.0, 811DCF74-02DF-5D75-69B1-BA79002E437A, -67.00531914893617, BlueProxTx, -799.2073050345508, 471746933.7818179, 83.56915855407715, 97.88844299316406, 12.25281556447347, 7.496660868326823, -34.761561711629234, -33.90688832600912, -0.09673674210258153, -0.13531925367272418, -0.3852087933084239, -0.009350943098126497, -0.008110119203932342, 0.0035440598092941005, 0.1514427046565563, -0.1271548336704179, -0.725953051567191, -0.10169752724418092, -0.13293533132452032, -0.3905191518690275, 17, 3
shirt pocket, sitting, 3.0, 45.0, 811DCF74-02DF-5D75-69B1-BA79002E437A, -68.16424116424116, BlueProxTx, -721.5707364341085, 498659299.44729185, 125.2296371459961, 139.62349700927734, 17.828861713409424, -1.2136805057525635, -46.76107406616211, -41.425241470336914, -0.10151932087350399, -0.1468460407662899, -0.4032326556266622, -0.0008956325187246302, 0.014272882999925908, 0.002708202332941239, 0.167146090053165, -0.12795484261168463, -0.5976769787593983, -0.1012923392774339, -0.1493666282993682, -0.40240912912215326, 18, 3
shirt pocket, sitting, 3.0, 45.0, 8C2F64EF-9CAA-45ED-E17E-7DE0375A5394, -67.46085997794928, BlueProxTx, -798.3103802672148, 471049566.84947073, 58.56660008430481, 72.89872980117798, 12.014525413513184, 4.7791290283203125, -40.2459602355957, -16.007965087890625, -0.10328742133246528, -0.14559733072916667, -0.377398681640625, 0.014310560504715658, -0.005497552879150448, -0.01419975593041189, 0.1784494745357379, -0.1161021806930627, -0.6062730905850182, -0.10530081951542848, -0.1573461456431283, -0.3709003298646874, 19, 3
shirt pocket, sitting, 3.0, 0.0, 811DCF74-02DF-5D75-69B1-BA79002E437A, -65.85249709639953, BlueProxTx, -815.5436681222708, 468315473.6571009, 61.64131844043732, 75.97623443603516, 12.54149341583252, -4.993986129760742, -40.40892219543457, -21.670073747634888, -0.10792472145774147, -0.16607180508700284, -0.3500851717862216, 0.014943517647484134, -0.01666677103386134, -0.02976092818260095, 0.18952580135391656, -0.12172108191774807, -0.8436083996854277, -0.10897630513169464, -0.16572232205759396, -0.35275803197344596, 20, 3
shirt pocket, sitting, 3.0, 0.0, 068DCB75-776C-8211-A621-EBCE5A4F741B, -68.14756097560975, BlueProxTx, -772.2457142857143, 514000527.18760186, 176.18123372395834, 190.47584533691406, 12.919170379638672, 14.210233688354492, -26.704413096110027, -43.357000986735024, -0.08139228820800781, -0.167572021484375, -0.40747642517089844, -0.09586471874877829, 0.029880320787153112, 0.029138949179182028, 0.17466280777304555, -0.10604205327383669, -0.6448683827383909, -0.08724247299610301, -0.16907403887586392, -0.3945850821885657, 21, 3
shirt pocket, sitting, 3.0, 0.0, 8C2F64EF-9CAA-45ED-E17E-7DE0375A5394, -63.73451327433628, BlueProxTx, -788.2791666666667, 480582530.71587497, 117.58592567443847, 131.8916385650635, 12.627127933502198, 16.21745204925537, -2.6619953155517577, -38.848585319519046, -0.0334014892578125, -0.11974398295084636, -0.38236649831136066, -0.03989261017353965, 0.09464491910544297, 0.009130285635538022, 0.12476831155465191, -0.048991548263378724, -0.5782616349726021, -0.05435535850241043, -0.12035594694316387, -0.38544594985432923, 22, 3
shirt pocket, sitting, 3.0, 0.0, 6974D64B-DCE9-89D3-0204-275A22A7662C, -64.47379912663756, BlueProxTx, -819.6752049180328, 487100449.7942898, 143.84560346603394, 158.1517767906189, 12.622202515602112, 19.398362278938293, 16.011333346366882, -10.68306028842926, -0.0615081787109375, -0.07975578308105469, -0.3261086146036784, 0.09353000519604, 0.07706696255599886, -0.0002845260609637366, 0.0714879003880292, 0.031821785662999015, -0.31563434890123426, -0.05278798686910649, -0.06386152867759977, -0.28657182260435454, 23, 3
shirt pocket, sitting, 3.0, 0.0, AC6E035A-370C-834D-405D-A332C9D28A40, -64.75211864406779, BlueProxTx, -792.4172447968285, 483894413.035945, 137.78874447471216, 152.11841623406661, 12.12598389073422, 6.905036574915836, -40.25081674676193, 9.253106870149312, -0.08869616190592448, -0.05788485209147135, -0.33101558685302734, 0.0010173998202431846, -0.1690947723383004, -0.0459690337990997, 0.023068378877975564, -0.24058687906626328, -0.507405001091814, -0.09438170885984251, -0.0745587927546907, -0.3466350165483086, 24, 3
shirt pocket, sitting, 3.0, 0.0, 811DCF74-02DF-5D75-69B1-BA79002E437A, -65.33677685950413, BlueProxTx, -812.5815738963531, 498466485.47815555, 197.3033905029297, 211.635009765625, 11.965513706207275, 18.041603088378906, -31.50497055053711, -34.401611328125, -0.15596771240234375, -0.030897140502929688, -0.3284473419189453, -0.012673775394433078, -0.014625057165680588, -0.012552793234114592, 0.00394998884222029, -0.4162692878926295, -0.5427080708757689, -0.15749682129050294, 0.0016685022097645383, -0.3211974177110912, 25, 3
front pants pocket, standing, 3.0, 90.0, 811DCF74-02DF-5D75-69B1-BA79002E437A, -66.01098901098901, BlueProxTx, -738.639175257732, 544992792.4164162, 184.54205474853515, 198.81907806396484, 14.421048355102538, -9.335063552856445, 4.023339939117432, -20.237216567993165, -0.1780370076497396, 0.4460500081380208, -0.1572265625, 0.010597561263849177, 0.01469328053270113, -0.014774906687618343, -0.5975125442203696, -1.4219252940531615, 0.08884640880730121, -0.17140949405729772, 0.34672794938087464, -0.19489312870427966, 30, 3
rear pants pocket, sitting, 3.0, 90.0, C596DC63-D481-32A2-1BCE-6F0275285F31, -71.72384428223845, BlueProxTx, -778.782320441989, 494281125.02690816, 253.5720977783203, 267.90576171875, 12.275635719299316, 26.065963745117188, -42.437889099121094, 10.124237060546875, -0.12889950774436773, -0.07859837731649709, -0.44381429982739823, 0.0003926240364648108, 0.012341571481873892, -0.004855016903144015, 0.06275536237394597, -0.21849670164905294, 0.048134430135550785, -0.1350291109411046, -0.053145728666674004, -0.43439728288318624, 31, 3
rear pants pocket, sitting, 3.0, 90.0, 811DCF74-02DF-5D75-69B1-BA79002E437A, -71.14203233256352, BlueProxTx, -764.6040554962647, 489795224.75070053, 253.5720977783203, 267.90576171875, 12.275635719299316, 26.065963745117188, -42.437889099121094, 10.124237060546875, -0.11875707452947443, -0.10179866443980824, -0.42929146506569604, -0.007651146883354321, 0.01887542033037946, -0.0027291833587403547, 0.09389472593073961, -0.14900761307216953, -0.006465411642131643, -0.12100719547280195, -0.09963231872428548, -0.4321045035242357, 32, 3
rear pants pocket, sitting, 3.0, 90.0, CE7AA6D5-064C-85A4-C1AA-75C406750BFA, -70.43962485345838, BlueProxTx, -795.5223404255319, 484321878.4387383, 272.8764190673828, 287.17164611816406, 15.0, 20.671348571777344, -13.189315795898438, -43.94091796875, -0.11673459139737216, -0.10193946144797585, -0.4298574274236506, -0.006505085680444455, 0.002311200351126955, -0.007235415264482712, 0.0966095669066427, -0.14080769989001685, -0.010945094492615133, -0.12022535638375716, -0.10093784535473044, -0.4328904858028347, 33, 3
shirt pocket, sitting, 3.0, 45.0, 811DCF74-02DF-5D75-69B1-BA79002E437A, -67.2905982905983, BlueProxTx, -758.337389380531, 475894833.55620587, 272.8764190673828, 287.17164611816406, 15.0, 20.671348571777344, -13.189315795898438, -43.94091796875, -0.12502419076314786, -0.08868184903772866, -0.3951237376143293, -0.011289048918493463, 0.029049728395864952, 0.014423953341682175, 0.08214936635345939, -0.18004094310947105, -0.03657466816837401, -0.13005637778991425, -0.086613572952224, -0.39389046999375993, 34, 3
shirt pocket, sitting, 3.0, 45.0, 9B0A36B3-7551-21D3-ADD3-D81052422C7A, -67.0595084087969, BlueProxTx, -726.6524317912218, 459586614.76059395, 275.4134826660156, 289.7087097167969, 15.0, 20.072967529296875, -15.001968383789062, -44.01873779296875, -0.12893142700195312, -0.0866790771484375, -0.3796367645263672, 0.01982810690319598, -0.05499472282977208, -0.013211556060639413, 0.08291532162042939, -0.1786643465415565, -0.061401839157453245, -0.1298628909600666, -0.08716240711510181, -0.3782351059373468, 35, 3
shirt pocket, sitting, 3.0, 45.0, 811DCF74-02DF-5D75-69B1-BA79002E437A, -70.29700272479565, BlueProxTx, -776.6429447852761, 473128304.5424053, 278.94300842285156, 293.23793029785156, 15.096381187438965, 12.368412017822266, 20.9691162109375, -21.009838104248047, -0.13996015276227677, -0.039790925525483634, -0.36022149948846727, -0.0037697296490208816, 0.02154250667154647, -0.013952243779929766, 0.012636871848257887, -0.22228848030972473, -0.18589610807629425, -0.1444022453257016, -0.034334663479101094, -0.36112545284309555, 36, 3
shirt pocket, sitting, 3.0, 45.0, AC6E035A-370C-834D-405D-A332C9D28A40, -68.20150187734669, BlueProxTx, -754.8421645997745, 465720964.817189, 278.94300842285156, 293.23793029785156, 15.096381187438965, 12.368412017822266, 20.9691162109375, -21.009838104248047, -0.14707773382013495, 0.008093400435014204, -0.3355782248757102, 0.008853194838727483, 0.013763979179652951, -0.0014098229883857246, -0.04874654872098343, -0.29600910717656864, -0.24897413494455495, -0.1501006977976596, 0.0111379667439244, -0.34120637449351227, 37, 3
shirt pocket, sitting, 3.0, 45.0, FF49751B-E227-F2C6-B92B-CDF05CEA3A15, -68.61567635903918, BlueProxTx, -774.676674364896, 462191485.7316864, 165.35166931152344, 179.7461395263672, 13.787872314453125, -4.941192626953125, -24.497879028320312, -31.457752227783203, -0.14114587957208807, 0.005399530584161932, -0.3353861028497869, -0.0026215549176784943, -0.004897177879864851, -0.0014440447097232925, -0.04348665440753884, -0.291951598576633, -0.2488862220256047, -0.14571950959824873, 0.005778840319676833, -0.3378897802904248, 38, 3
shirt pocket, sitting, 3.0, 45.0, CE7AA6D5-064C-85A4-C1AA-75C406750BFA, -69.1748427672956, BlueProxTx, -765.4567474048442, 477867743.9926563, 165.35166931152344, 179.7461395263672, 13.787872314453125, -4.941192626953125, -24.497879028320312, -31.457752227783203, -0.15012082186612216, -0.005273298783735795, -0.33043393221768463, -0.0027008569999868452, -0.023678625426187063, 0.005099372457090323, -0.03048021610890358, -0.29775201135190377, -0.248897930052864, -0.15417758718302305, -0.006305394186214967, -0.3336817721243609, 39, 3
shirt pocket, sitting, 3.0, 45.0, 068DCB75-776C-8211-A621-EBCE5A4F741B, -71.95467032967034, BlueProxTx, -808.6416772554003, 466648628.54864967, 165.35166931152344, 179.7461395263672, 13.787872314453125, -4.941192626953125, -24.497879028320312, -31.457752227783203, -0.15648614792596727, 0.022368294852120534, -0.3278405325753348, -0.009726371579350888, 0.016142979259177143, -0.006244979623876918, -0.07593213250436157, -0.2556283145549416, -0.3526234754096095, -0.15726904534745872, 0.024649405763262792, -0.3288803802182277, 40, 3
